"","date","stream","m","mean_temp","month","year","trt_yr","decomp_month"
"2100",2019-03-29,"towr","99",9.91229166666667,3,2019,"pre2",4
"2101",2019-03-30,"c55","0",12.10615625,3,2019,"pre2",4
"2102",2019-03-30,"c55","100",12.1210416666667,3,2019,"pre2",4
"2103",2019-03-30,"c55","118",12.1354166666667,3,2019,"pre2",4
"2104",2019-03-30,"c55","21",11.9677291666667,3,2019,"pre2",4
"2105",2019-03-30,"c55","39",12.0190416666667,3,2019,"pre2",4
"2106",2019-03-30,"c55","58",12.06878125,3,2019,"pre2",4
"2107",2019-03-30,"c55","82",12.1261145833333,3,2019,"pre2",4
"2108",2019-03-30,"towr","0",10.4443333333333,3,2019,"pre2",4
"2109",2019-03-30,"towr","118",10.8853645833333,3,2019,"pre2",4
"2110",2019-03-30,"towr","19",10.7772083333333,3,2019,"pre2",4
"2111",2019-03-30,"towr","37",10.5416354166667,3,2019,"pre2",4
"2112",2019-03-30,"towr","59",10.7098958333333,3,2019,"pre2",4
"2113",2019-03-30,"towr","83",10.6246979166667,3,2019,"pre2",4
"2114",2019-03-30,"towr","99",10.8593854166667,3,2019,"pre2",4
"2115",2019-03-31,"c55","0",11.62534375,3,2019,"pre2",4
"2116",2019-03-31,"c55","100",11.8109479166667,3,2019,"pre2",4
"2117",2019-03-31,"c55","118",11.7866979166667,3,2019,"pre2",4
"2118",2019-03-31,"c55","21",11.7602083333333,3,2019,"pre2",4
"2119",2019-03-31,"c55","39",11.6284583333333,3,2019,"pre2",4
"2120",2019-03-31,"c55","58",11.8110520833333,3,2019,"pre2",4
"2121",2019-03-31,"c55","82",11.7530416666667,3,2019,"pre2",4
"2122",2019-03-31,"towr","0",10.4016145833333,3,2019,"pre2",4
"2123",2019-03-31,"towr","118",10.5395104166667,3,2019,"pre2",4
"2124",2019-03-31,"towr","19",10.3680625,3,2019,"pre2",4
"2125",2019-03-31,"towr","37",10.4641458333333,3,2019,"pre2",4
"2126",2019-03-31,"towr","59",10.4056770833333,3,2019,"pre2",4
"2127",2019-03-31,"towr","83",10.5370104166667,3,2019,"pre2",4
"2128",2019-03-31,"towr","99",10.5096770833333,3,2019,"pre2",4
"2129",2019-04-01,"c55","0",10.3650104166667,4,2019,"pre2",5
"2130",2019-04-01,"c55","100",10.7525833333333,4,2019,"pre2",5
"2131",2019-04-01,"c55","118",10.8509270833333,4,2019,"pre2",5
"2132",2019-04-01,"c55","21",10.5950729166667,4,2019,"pre2",5
"2133",2019-04-01,"c55","39",10.5671979166667,4,2019,"pre2",5
"2134",2019-04-01,"c55","58",10.7792604166667,4,2019,"pre2",5
"2135",2019-04-01,"c55","82",10.83834375,4,2019,"pre2",5
"2136",2019-04-01,"towr","0",8.740375,4,2019,"pre2",5
"2137",2019-04-01,"towr","118",8.9794375,4,2019,"pre2",5
"2138",2019-04-01,"towr","19",8.508875,4,2019,"pre2",5
"2139",2019-04-01,"towr","37",8.85964583333333,4,2019,"pre2",5
"2140",2019-04-01,"towr","59",8.73746875,4,2019,"pre2",5
"2141",2019-04-01,"towr","83",8.97398958333333,4,2019,"pre2",5
"2142",2019-04-01,"towr","99",8.90760416666667,4,2019,"pre2",5
"2143",2019-04-02,"c55","0",10.342,4,2019,"pre2",5
"2144",2019-04-02,"c55","100",10.7134479166667,4,2019,"pre2",5
"2145",2019-04-02,"c55","118",10.8200104166667,4,2019,"pre2",5
"2146",2019-04-02,"c55","21",10.5377708333333,4,2019,"pre2",5
"2147",2019-04-02,"c55","39",10.5460833333333,4,2019,"pre2",5
"2148",2019-04-02,"c55","58",10.7248541666667,4,2019,"pre2",5
"2149",2019-04-02,"c55","82",10.7907604166667,4,2019,"pre2",5
"2150",2019-04-02,"towr","0",8.579875,4,2019,"pre2",5
"2151",2019-04-02,"towr","118",8.95442708333333,4,2019,"pre2",5
"2152",2019-04-02,"towr","19",8.50913541666667,4,2019,"pre2",5
"2153",2019-04-02,"towr","37",8.70867708333333,4,2019,"pre2",5
"2154",2019-04-02,"towr","59",8.69092708333333,4,2019,"pre2",5
"2155",2019-04-02,"towr","83",8.85348958333333,4,2019,"pre2",5
"2156",2019-04-02,"towr","99",8.87873958333333,4,2019,"pre2",5
"2157",2019-04-03,"c55","0",10.8187708333333,4,2019,"pre2",5
"2158",2019-04-03,"c55","100",10.999875,4,2019,"pre2",5
"2159",2019-04-03,"c55","118",11.13959375,4,2019,"pre2",5
"2160",2019-04-03,"c55","21",10.8144375,4,2019,"pre2",5
"2161",2019-04-03,"c55","39",10.9082395833333,4,2019,"pre2",5
"2162",2019-04-03,"c55","58",11.0208541666667,4,2019,"pre2",5
"2163",2019-04-03,"c55","82",11.1442291666667,4,2019,"pre2",5
"2164",2019-04-03,"towr","0",8.6685,4,2019,"pre2",5
"2165",2019-04-03,"towr","118",9.20170833333333,4,2019,"pre2",5
"2166",2019-04-03,"towr","19",8.77339583333333,4,2019,"pre2",5
"2167",2019-04-03,"towr","37",8.7929375,4,2019,"pre2",5
"2168",2019-04-03,"towr","59",8.89802083333333,4,2019,"pre2",5
"2169",2019-04-03,"towr","83",8.9865,4,2019,"pre2",5
"2170",2019-04-03,"towr","99",9.12678125,4,2019,"pre2",5
"2171",2019-04-04,"c55","0",11.4701979166667,4,2019,"pre2",5
"2172",2019-04-04,"c55","100",11.5048854166667,4,2019,"pre2",5
"2173",2019-04-04,"c55","118",11.5802083333333,4,2019,"pre2",5
"2174",2019-04-04,"c55","21",11.38075,4,2019,"pre2",5
"2175",2019-04-04,"c55","39",11.4278958333333,4,2019,"pre2",5
"2176",2019-04-04,"c55","58",11.5113541666667,4,2019,"pre2",5
"2177",2019-04-04,"c55","82",11.58309375,4,2019,"pre2",5
"2178",2019-04-04,"towr","0",9.41507291666667,4,2019,"pre2",5
"2179",2019-04-04,"towr","118",9.94529166666667,4,2019,"pre2",5
"2180",2019-04-04,"towr","19",9.65908333333333,4,2019,"pre2",5
"2181",2019-04-04,"towr","37",9.52898958333333,4,2019,"pre2",5
"2182",2019-04-04,"towr","59",9.67695833333333,4,2019,"pre2",5
"2183",2019-04-04,"towr","83",9.71316666666667,4,2019,"pre2",5
"2184",2019-04-04,"towr","99",9.8825,4,2019,"pre2",5
"2185",2019-04-05,"c55","0",11.8463541666667,4,2019,"pre2",5
"2186",2019-04-05,"c55","100",11.89021875,4,2019,"pre2",5
"2187",2019-04-05,"c55","118",11.9239895833333,4,2019,"pre2",5
"2188",2019-04-05,"c55","21",11.7590625,4,2019,"pre2",5
"2189",2019-04-05,"c55","39",11.7850208333333,4,2019,"pre2",5
"2190",2019-04-05,"c55","58",11.8612291666667,4,2019,"pre2",5
"2191",2019-04-05,"c55","82",11.8906979166667,4,2019,"pre2",5
"2192",2019-04-05,"towr","0",10.2832916666667,4,2019,"pre2",5
"2193",2019-04-05,"towr","118",10.6760104166667,4,2019,"pre2",5
"2194",2019-04-05,"towr","19",10.5799270833333,4,2019,"pre2",5
"2195",2019-04-05,"towr","37",10.3446145833333,4,2019,"pre2",5
"2196",2019-04-05,"towr","59",10.4960625,4,2019,"pre2",5
"2197",2019-04-05,"towr","83",10.4643229166667,4,2019,"pre2",5
"2198",2019-04-05,"towr","99",10.6423645833333,4,2019,"pre2",5
"2199",2019-04-06,"c55","0",12.3904375,4,2019,"pre2",5
"2200",2019-04-06,"c55","100",12.3122604166667,4,2019,"pre2",5
"2201",2019-04-06,"c55","118",12.332875,4,2019,"pre2",5
"2202",2019-04-06,"c55","21",12.2094166666667,4,2019,"pre2",5
"2203",2019-04-06,"c55","39",12.2319166666667,4,2019,"pre2",5
"2204",2019-04-06,"c55","58",12.2770208333333,4,2019,"pre2",5
"2205",2019-04-06,"c55","82",12.3129479166667,4,2019,"pre2",5
"2206",2019-04-06,"towr","0",10.9264895833333,4,2019,"pre2",5
"2207",2019-04-06,"towr","118",11.3465416666667,4,2019,"pre2",5
"2208",2019-04-06,"towr","19",11.29296875,4,2019,"pre2",5
"2209",2019-04-06,"towr","37",10.984625,4,2019,"pre2",5
"2210",2019-04-06,"towr","59",11.15159375,4,2019,"pre2",5
"2211",2019-04-06,"towr","83",11.0875104166667,4,2019,"pre2",5
"2212",2019-04-06,"towr","99",11.3125625,4,2019,"pre2",5
"2213",2019-04-07,"c55","0",12.9153333333333,4,2019,"pre2",5
"2214",2019-04-07,"c55","100",12.80996875,4,2019,"pre2",5
"2215",2019-04-07,"c55","118",12.7897291666667,4,2019,"pre2",5
"2216",2019-04-07,"c55","21",12.6876458333333,4,2019,"pre2",5
"2217",2019-04-07,"c55","39",12.7020833333333,4,2019,"pre2",5
"2218",2019-04-07,"c55","58",12.7352708333333,4,2019,"pre2",5
"2219",2019-04-07,"c55","82",12.7483020833333,4,2019,"pre2",5
"2220",2019-04-07,"towr","0",11.7935729166667,4,2019,"pre2",5
"2221",2019-04-07,"towr","118",12.1229166666667,4,2019,"pre2",5
"2222",2019-04-07,"towr","19",12.2043229166667,4,2019,"pre2",5
"2223",2019-04-07,"towr","37",11.8255104166667,4,2019,"pre2",5
"2224",2019-04-07,"towr","59",11.9927604166667,4,2019,"pre2",5
"2225",2019-04-07,"towr","83",11.8826041666667,4,2019,"pre2",5
"2226",2019-04-07,"towr","99",12.10503125,4,2019,"pre2",5
"2227",2019-04-08,"c55","0",13.08790625,4,2019,"pre2",5
"2228",2019-04-08,"c55","100",12.9964583333333,4,2019,"pre2",5
"2229",2019-04-08,"c55","118",12.9369479166667,4,2019,"pre2",5
"2230",2019-04-08,"c55","21",12.9062291666667,4,2019,"pre2",5
"2231",2019-04-08,"c55","39",12.8585104166667,4,2019,"pre2",5
"2232",2019-04-08,"c55","58",12.9103020833333,4,2019,"pre2",5
"2233",2019-04-08,"c55","82",12.8607604166667,4,2019,"pre2",5
"2234",2019-04-08,"towr","0",12.3383541666667,4,2019,"pre2",5
"2235",2019-04-08,"towr","118",12.5751875,4,2019,"pre2",5
"2236",2019-04-08,"towr","19",12.6799479166667,4,2019,"pre2",5
"2237",2019-04-08,"towr","37",12.3721354166667,4,2019,"pre2",5
"2238",2019-04-08,"towr","59",12.4898645833333,4,2019,"pre2",5
"2239",2019-04-08,"towr","83",12.3789166666667,4,2019,"pre2",5
"2240",2019-04-08,"towr","99",12.57590625,4,2019,"pre2",5
"2241",2019-04-09,"c55","0",13.0499479166667,4,2019,"pre2",5
"2242",2019-04-09,"c55","100",12.9527291666667,4,2019,"pre2",5
"2243",2019-04-09,"c55","118",12.8756979166667,4,2019,"pre2",5
"2244",2019-04-09,"c55","21",12.918875,4,2019,"pre2",5
"2245",2019-04-09,"c55","39",12.8087083333333,4,2019,"pre2",5
"2246",2019-04-09,"c55","58",12.8942604166667,4,2019,"pre2",5
"2247",2019-04-09,"c55","82",12.796625,4,2019,"pre2",5
"2248",2019-04-09,"towr","0",12.5362291666667,4,2019,"pre2",5
"2249",2019-04-09,"towr","118",12.6365,4,2019,"pre2",5
"2250",2019-04-09,"towr","19",12.7329270833333,4,2019,"pre2",5
"2251",2019-04-09,"towr","37",12.5594166666667,4,2019,"pre2",5
"2252",2019-04-09,"towr","59",12.5841979166667,4,2019,"pre2",5
"2253",2019-04-09,"towr","83",12.520875,4,2019,"pre2",5
"2254",2019-04-09,"towr","99",12.6533333333333,4,2019,"pre2",5
"2255",2019-04-10,"c55","0",13.0123333333333,4,2019,"pre2",5
"2256",2019-04-10,"c55","100",12.87921875,4,2019,"pre2",5
"2257",2019-04-10,"c55","118",12.8457604166667,4,2019,"pre2",5
"2258",2019-04-10,"c55","21",12.89675,4,2019,"pre2",5
"2259",2019-04-10,"c55","39",12.7765520833333,4,2019,"pre2",5
"2260",2019-04-10,"c55","58",12.85659375,4,2019,"pre2",5
"2261",2019-04-10,"c55","82",12.7833541666667,4,2019,"pre2",5
"2262",2019-04-10,"towr","0",12.2206979166667,4,2019,"pre2",5
"2263",2019-04-10,"towr","118",12.3495625,4,2019,"pre2",5
"2264",2019-04-10,"towr","19",12.3770208333333,4,2019,"pre2",5
"2265",2019-04-10,"towr","37",12.25546875,4,2019,"pre2",5
"2266",2019-04-10,"towr","59",12.2734479166667,4,2019,"pre2",5
"2267",2019-04-10,"towr","83",12.2240625,4,2019,"pre2",5
"2268",2019-04-10,"towr","99",12.3625833333333,4,2019,"pre2",5
"2269",2019-04-11,"c55","0",13.13496875,4,2019,"pre2",5
"2270",2019-04-11,"c55","100",13.0623541666667,4,2019,"pre2",5
"2271",2019-04-11,"c55","118",13.00884375,4,2019,"pre2",5
"2272",2019-04-11,"c55","21",13.0274479166667,4,2019,"pre2",5
"2273",2019-04-11,"c55","39",12.9256666666667,4,2019,"pre2",5
"2274",2019-04-11,"c55","58",13.0065416666667,4,2019,"pre2",5
"2275",2019-04-11,"c55","82",12.92896875,4,2019,"pre2",5
"2276",2019-04-11,"towr","0",12.5221666666667,4,2019,"pre2",5
"2277",2019-04-11,"towr","118",12.6002291666667,4,2019,"pre2",5
"2278",2019-04-11,"towr","19",12.6786770833333,4,2019,"pre2",5
"2279",2019-04-11,"towr","37",12.5131875,4,2019,"pre2",5
"2280",2019-04-11,"towr","59",12.5418854166667,4,2019,"pre2",5
"2281",2019-04-11,"towr","83",12.4686041666667,4,2019,"pre2",5
"2282",2019-04-11,"towr","99",12.61703125,4,2019,"pre2",5
"2283",2019-04-12,"c55","0",13.5146458333333,4,2019,"pre2",5
"2284",2019-04-12,"c55","100",13.3547604166667,4,2019,"pre2",5
"2285",2019-04-12,"c55","118",13.2923854166667,4,2019,"pre2",5
"2286",2019-04-12,"c55","21",13.3459583333333,4,2019,"pre2",5
"2287",2019-04-12,"c55","39",13.2314479166667,4,2019,"pre2",5
"2288",2019-04-12,"c55","58",13.29328125,4,2019,"pre2",5
"2289",2019-04-12,"c55","82",13.2106458333333,4,2019,"pre2",5
"2290",2019-04-12,"towr","0",13.12721875,4,2019,"pre2",5
"2291",2019-04-12,"towr","118",13.16803125,4,2019,"pre2",5
"2292",2019-04-12,"towr","19",13.37340625,4,2019,"pre2",5
"2293",2019-04-12,"towr","37",13.08909375,4,2019,"pre2",5
"2294",2019-04-12,"towr","59",13.15103125,4,2019,"pre2",5
"2295",2019-04-12,"towr","83",13.008375,4,2019,"pre2",5
"2296",2019-04-12,"towr","99",13.2026458333333,4,2019,"pre2",5
"2297",2019-04-13,"c55","0",13.5664895833333,4,2019,"pre2",5
"2298",2019-04-13,"c55","100",13.4175,4,2019,"pre2",5
"2299",2019-04-13,"c55","118",13.34121875,4,2019,"pre2",5
"2300",2019-04-13,"c55","21",13.3961770833333,4,2019,"pre2",5
"2301",2019-04-13,"c55","39",13.2868125,4,2019,"pre2",5
"2302",2019-04-13,"c55","58",13.3520208333333,4,2019,"pre2",5
"2303",2019-04-13,"c55","82",13.2780520833333,4,2019,"pre2",5
"2304",2019-04-13,"towr","0",13.2416145833333,4,2019,"pre2",5
"2305",2019-04-13,"towr","118",13.2466145833333,4,2019,"pre2",5
"2306",2019-04-13,"towr","19",13.4337708333333,4,2019,"pre2",5
"2307",2019-04-13,"towr","37",13.2143125,4,2019,"pre2",5
"2308",2019-04-13,"towr","59",13.2120729166667,4,2019,"pre2",5
"2309",2019-04-13,"towr","83",13.1080833333333,4,2019,"pre2",5
"2310",2019-04-13,"towr","99",13.2817291666667,4,2019,"pre2",5
"2311",2019-04-14,"c55","0",13.6315520833333,4,2019,"pre2",5
"2312",2019-04-14,"c55","100",13.5455729166667,4,2019,"pre2",5
"2313",2019-04-14,"c55","118",13.45465625,4,2019,"pre2",5
"2314",2019-04-14,"c55","21",13.50225,4,2019,"pre2",5
"2315",2019-04-14,"c55","39",13.3613645833333,4,2019,"pre2",5
"2316",2019-04-14,"c55","58",13.43890625,4,2019,"pre2",5
"2317",2019-04-14,"c55","82",13.28925,4,2019,"pre2",5
"2318",2019-04-14,"towr","0",13.53146875,4,2019,"pre2",5
"2319",2019-04-14,"towr","118",13.47809375,4,2019,"pre2",5
"2320",2019-04-14,"towr","19",13.6716875,4,2019,"pre2",5
"2321",2019-04-14,"towr","37",13.56459375,4,2019,"pre2",5
"2322",2019-04-14,"towr","59",13.4844375,4,2019,"pre2",5
"2323",2019-04-14,"towr","83",13.4056979166667,4,2019,"pre2",5
"2324",2019-04-14,"towr","99",13.5187291666667,4,2019,"pre2",5
"2325",2019-04-15,"c55","0",12.3424583333333,4,2019,"pre2",5
"2326",2019-04-15,"c55","100",12.5105208333333,4,2019,"pre2",5
"2327",2019-04-15,"c55","118",12.4898645833333,4,2019,"pre2",5
"2328",2019-04-15,"c55","21",12.37565625,4,2019,"pre2",5
"2329",2019-04-15,"c55","39",12.30071875,4,2019,"pre2",5
"2330",2019-04-15,"c55","58",12.5053854166667,4,2019,"pre2",5
"2331",2019-04-15,"c55","82",12.36903125,4,2019,"pre2",5
"2332",2019-04-15,"towr","0",11.43096875,4,2019,"pre2",5
"2333",2019-04-15,"towr","118",11.27284375,4,2019,"pre2",5
"2334",2019-04-15,"towr","19",11.2262395833333,4,2019,"pre2",5
"2335",2019-04-15,"towr","37",11.6500729166667,4,2019,"pre2",5
"2336",2019-04-15,"towr","59",11.2635,4,2019,"pre2",5
"2337",2019-04-15,"towr","83",11.4397916666667,4,2019,"pre2",5
"2338",2019-04-15,"towr","99",11.27790625,4,2019,"pre2",5
"2339",2019-04-16,"c55","0",12.37840625,4,2019,"pre2",5
"2340",2019-04-16,"c55","100",12.45725,4,2019,"pre2",5
"2341",2019-04-16,"c55","118",12.4766979166667,4,2019,"pre2",5
"2342",2019-04-16,"c55","21",12.3208645833333,4,2019,"pre2",5
"2343",2019-04-16,"c55","39",12.3018541666667,4,2019,"pre2",5
"2344",2019-04-16,"c55","58",12.4496041666667,4,2019,"pre2",5
"2345",2019-04-16,"c55","82",12.4058645833333,4,2019,"pre2",5
"2346",2019-04-16,"towr","0",11.0473645833333,4,2019,"pre2",5
"2347",2019-04-16,"towr","118",11.1324270833333,4,2019,"pre2",5
"2348",2019-04-16,"towr","19",11.0112916666667,4,2019,"pre2",5
"2349",2019-04-16,"towr","37",11.1019375,4,2019,"pre2",5
"2350",2019-04-16,"towr","59",11.02134375,4,2019,"pre2",5
"2351",2019-04-16,"towr","83",11.0521354166667,4,2019,"pre2",5
"2352",2019-04-16,"towr","99",11.12346875,4,2019,"pre2",5
"2353",2019-04-17,"c55","0",12.9603645833333,4,2019,"pre2",5
"2354",2019-04-17,"c55","100",12.916875,4,2019,"pre2",5
"2355",2019-04-17,"c55","118",12.8984791666667,4,2019,"pre2",5
"2356",2019-04-17,"c55","21",12.826125,4,2019,"pre2",5
"2357",2019-04-17,"c55","39",12.7986145833333,4,2019,"pre2",5
"2358",2019-04-17,"c55","58",12.8945520833333,4,2019,"pre2",5
"2359",2019-04-17,"c55","82",12.8391770833333,4,2019,"pre2",5
"2360",2019-04-17,"towr","0",11.8479791666667,4,2019,"pre2",5
"2361",2019-04-17,"towr","118",11.9454895833333,4,2019,"pre2",5
"2362",2019-04-17,"towr","19",11.9013645833333,4,2019,"pre2",5
"2363",2019-04-17,"towr","37",11.8035104166667,4,2019,"pre2",5
"2364",2019-04-17,"towr","59",11.8401145833333,4,2019,"pre2",5
"2365",2019-04-17,"towr","83",11.82175,4,2019,"pre2",5
"2366",2019-04-17,"towr","99",11.9363541666667,4,2019,"pre2",5
"2367",2019-04-18,"c55","0",13.37696875,4,2019,"pre2",5
"2368",2019-04-18,"c55","100",13.25425,4,2019,"pre2",5
"2369",2019-04-18,"c55","118",13.1793333333333,4,2019,"pre2",5
"2370",2019-04-18,"c55","21",13.19865625,4,2019,"pre2",5
"2371",2019-04-18,"c55","39",13.1498854166667,4,2019,"pre2",5
"2372",2019-04-18,"c55","58",13.2204375,4,2019,"pre2",5
"2373",2019-04-18,"c55","82",13.148625,4,2019,"pre2",5
"2374",2019-04-18,"towr","0",12.7534166666667,4,2019,"pre2",5
"2375",2019-04-18,"towr","118",12.73315625,4,2019,"pre2",5
"2376",2019-04-18,"towr","19",12.8468958333333,4,2019,"pre2",5
"2377",2019-04-18,"towr","37",12.6240104166667,4,2019,"pre2",5
"2378",2019-04-18,"towr","59",12.7059583333333,4,2019,"pre2",5
"2379",2019-04-18,"towr","83",12.59796875,4,2019,"pre2",5
"2380",2019-04-18,"towr","99",12.7494791666667,4,2019,"pre2",5
"2381",2019-04-19,"c55","0",13.1775,4,2019,"pre2",5
"2382",2019-04-19,"c55","100",13.1630104166667,4,2019,"pre2",5
"2383",2019-04-19,"c55","118",13.1043854166667,4,2019,"pre2",5
"2384",2019-04-19,"c55","21",13.1083229166667,4,2019,"pre2",5
"2385",2019-04-19,"c55","39",13.0113645833333,4,2019,"pre2",5
"2386",2019-04-19,"c55","58",13.1156458333333,4,2019,"pre2",5
"2387",2019-04-19,"c55","82",13.0005104166667,4,2019,"pre2",5
"2388",2019-04-19,"towr","0",12.7101145833333,4,2019,"pre2",5
"2389",2019-04-19,"towr","118",12.5991354166667,4,2019,"pre2",5
"2390",2019-04-19,"towr","19",12.6955833333333,4,2019,"pre2",5
"2391",2019-04-19,"towr","37",12.6880729166667,4,2019,"pre2",5
"2392",2019-04-19,"towr","59",12.6026458333333,4,2019,"pre2",5
"2393",2019-04-19,"towr","83",12.5709166666667,4,2019,"pre2",5
"2394",2019-04-19,"towr","99",12.6290520833333,4,2019,"pre2",5
"2395",2019-04-20,"c55","0",12.0500208333333,4,2019,"pre2",5
"2396",2019-04-20,"c55","100",12.2488541666667,4,2019,"pre2",5
"2397",2019-04-20,"c55","118",12.2534270833333,4,2019,"pre2",5
"2398",2019-04-20,"c55","21",12.0856770833333,4,2019,"pre2",5
"2399",2019-04-20,"c55","39",12.0621875,4,2019,"pre2",5
"2400",2019-04-20,"c55","58",12.2211458333333,4,2019,"pre2",5
"2401",2019-04-20,"c55","82",12.1381145833333,4,2019,"pre2",5
"2402",2019-04-20,"towr","0",10.9153541666667,4,2019,"pre2",5
"2403",2019-04-20,"towr","118",10.732375,4,2019,"pre2",5
"2404",2019-04-20,"towr","19",10.63834375,4,2019,"pre2",5
"2405",2019-04-20,"towr","37",10.9095520833333,4,2019,"pre2",5
"2406",2019-04-20,"towr","59",10.6697083333333,4,2019,"pre2",5
"2407",2019-04-20,"towr","83",10.7389583333333,4,2019,"pre2",5
"2408",2019-04-20,"towr","99",10.8328854166667,4,2019,"pre2",5
"2409",2019-04-21,"c55","0",12.241625,4,2019,"pre2",5
"2410",2019-04-21,"c55","100",12.3347395833333,4,2019,"pre2",5
"2411",2019-04-21,"c55","118",12.34234375,4,2019,"pre2",5
"2412",2019-04-21,"c55","21",12.2279895833333,4,2019,"pre2",5
"2413",2019-04-21,"c55","39",12.2042916666667,4,2019,"pre2",5
"2414",2019-04-21,"c55","58",12.34584375,4,2019,"pre2",5
"2415",2019-04-21,"c55","82",12.3170104166667,4,2019,"pre2",5
"2416",2019-04-21,"towr","0",10.8927604166667,4,2019,"pre2",5
"2417",2019-04-21,"towr","118",10.96946875,4,2019,"pre2",5
"2418",2019-04-21,"towr","19",10.8544166666667,4,2019,"pre2",5
"2419",2019-04-21,"towr","37",10.8916458333333,4,2019,"pre2",5
"2420",2019-04-21,"towr","59",10.8738958333333,4,2019,"pre2",5
"2421",2019-04-21,"towr","83",10.8855104166667,4,2019,"pre2",5
"2422",2019-04-21,"towr","99",10.9764166666667,4,2019,"pre2",5
"2423",2019-04-22,"c55","0",12.6419166666667,4,2019,"pre2",5
"2424",2019-04-22,"c55","100",12.631875,4,2019,"pre2",5
"2425",2019-04-22,"c55","118",12.6174375,4,2019,"pre2",5
"2426",2019-04-22,"c55","21",12.5436458333333,4,2019,"pre2",5
"2427",2019-04-22,"c55","39",12.5275625,4,2019,"pre2",5
"2428",2019-04-22,"c55","58",12.6541979166667,4,2019,"pre2",5
"2429",2019-04-22,"c55","82",12.6274895833333,4,2019,"pre2",5
"2430",2019-04-22,"towr","0",11.2934479166667,4,2019,"pre2",5
"2431",2019-04-22,"towr","118",11.42521875,4,2019,"pre2",5
"2432",2019-04-22,"towr","19",11.3341875,4,2019,"pre2",5
"2433",2019-04-22,"towr","37",11.2780416666667,4,2019,"pre2",5
"2434",2019-04-22,"towr","59",11.3239270833333,4,2019,"pre2",5
"2435",2019-04-22,"towr","83",11.3180833333333,4,2019,"pre2",5
"2436",2019-04-22,"towr","99",11.3896770833333,4,2019,"pre2",5
"2437",2019-04-23,"c55","0",13.15909375,4,2019,"pre2",5
"2438",2019-04-23,"c55","100",13.0536875,4,2019,"pre2",5
"2439",2019-04-23,"c55","118",12.9923958333333,4,2019,"pre2",5
"2440",2019-04-23,"c55","21",13.0230833333333,4,2019,"pre2",5
"2441",2019-04-23,"c55","39",12.9512083333333,4,2019,"pre2",5
"2442",2019-04-23,"c55","58",13.06246875,4,2019,"pre2",5
"2443",2019-04-23,"c55","82",13.0064166666667,4,2019,"pre2",5
"2444",2019-04-23,"towr","0",12.1342708333333,4,2019,"pre2",5
"2445",2019-04-23,"towr","118",12.2348645833333,4,2019,"pre2",5
"2446",2019-04-23,"towr","19",12.2512083333333,4,2019,"pre2",5
"2447",2019-04-23,"towr","37",12.0928645833333,4,2019,"pre2",5
"2448",2019-04-23,"towr","59",12.1691145833333,4,2019,"pre2",5
"2449",2019-04-23,"towr","83",12.1365416666667,4,2019,"pre2",5
"2450",2019-04-23,"towr","99",12.1596770833333,4,2019,"pre2",5
"2451",2019-04-24,"c55","0",13.3909895833333,4,2019,"pre2",5
"2452",2019-04-24,"c55","100",13.2442708333333,4,2019,"pre2",5
"2453",2019-04-24,"c55","118",13.1763229166667,4,2019,"pre2",5
"2454",2019-04-24,"c55","21",13.25053125,4,2019,"pre2",5
"2455",2019-04-24,"c55","39",13.1584479166667,4,2019,"pre2",5
"2456",2019-04-24,"c55","58",13.2547708333333,4,2019,"pre2",5
"2457",2019-04-24,"c55","82",13.1805104166667,4,2019,"pre2",5
"2458",2019-04-24,"towr","0",12.7070833333333,4,2019,"pre2",5
"2459",2019-04-24,"towr","118",12.7098854166667,4,2019,"pre2",5
"2460",2019-04-24,"towr","19",12.7996458333333,4,2019,"pre2",5
"2461",2019-04-24,"towr","37",12.6385729166667,4,2019,"pre2",5
"2462",2019-04-24,"towr","59",12.6861145833333,4,2019,"pre2",5
"2463",2019-04-24,"towr","83",12.6349791666667,4,2019,"pre2",5
"2464",2019-04-24,"towr","99",12.63359375,4,2019,"pre2",5
"2465",2019-04-25,"c55","0",13.28659375,4,2019,"pre2",5
"2466",2019-04-25,"c55","100",13.1921666666667,4,2019,"pre2",5
"2467",2019-04-25,"c55","118",13.12353125,4,2019,"pre2",5
"2468",2019-04-25,"c55","21",13.1898958333333,4,2019,"pre2",5
"2469",2019-04-25,"c55","39",13.0913854166667,4,2019,"pre2",5
"2470",2019-04-25,"c55","58",13.1919166666667,4,2019,"pre2",5
"2471",2019-04-25,"c55","82",13.1016666666667,4,2019,"pre2",5
"2472",2019-04-25,"towr","0",12.7061354166667,4,2019,"pre2",5
"2473",2019-04-25,"towr","118",12.6784479166667,4,2019,"pre2",5
"2474",2019-04-25,"towr","19",12.75265625,4,2019,"pre2",5
"2475",2019-04-25,"towr","37",12.6631979166667,4,2019,"pre2",5
"2476",2019-04-25,"towr","59",12.6578541666667,4,2019,"pre2",5
"2477",2019-04-25,"towr","83",12.6164791666667,4,2019,"pre2",5
"2478",2019-04-25,"towr","99",12.60640625,4,2019,"pre2",5
"2479",2019-04-26,"c55","0",13.108,4,2019,"pre2",5
"2480",2019-04-26,"c55","100",13.0682291666667,4,2019,"pre2",5
"2481",2019-04-26,"c55","118",13.0067395833333,4,2019,"pre2",5
"2482",2019-04-26,"c55","21",13.0501354166667,4,2019,"pre2",5
"2483",2019-04-26,"c55","39",12.9573020833333,4,2019,"pre2",5
